EventCode,EventType,RecordNumber,_time,action,anonymized_ComputerName,dest,source,sourcetype,src,user
4624,0,1680203611,2016-09-14T01:54:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,pjones
4624,0,2018765539,2016-09-14T01:57:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jwood
4624,0,2061803906,2016-09-14T01:59:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kkhan
4624,0,1157803806,2016-09-14T02:02:09.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ljackson
4624,0,642705422,2016-09-14T02:31:12.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,stan
4624,0,1585145352,2016-09-14T02:37:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ascott
4624,0,1787455544,2016-09-14T02:42:08.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,wsmith
4624,0,264535710,2016-09-14T02:45:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mwright
4624,0,388573851,2016-09-14T02:51:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jbell
4624,0,1959955625,2016-09-14T02:56:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cscott
4624,0,269930021,2016-09-14T03:01:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jrogers
4624,0,827087677,2016-09-14T03:03:39.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,scampbell
4624,0,1600489336,2016-09-14T03:12:09.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,chall
4624,0,1995761454,2016-09-14T03:13:27.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jdiaz
4624,0,170881194,2016-09-14T03:14:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jmendoza
4624,0,1390060787,2016-09-14T03:21:48.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,arivera
4624,0,1764682655,2016-09-14T03:23:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rthompson
4624,0,492705443,2016-09-14T03:27:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kking
4624,0,495681289,2016-09-14T03:30:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rjackson
4624,0,1278449980,2016-09-14T03:32:09.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mroberts
4624,0,756259547,2016-09-14T03:33:37.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,gjones
4624,0,1094035210,2016-09-14T03:33:59.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,pwilliams
4624,0,637792823,2016-09-14T03:43:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mmurphy
4624,0,324626182,2016-09-14T03:45:30.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rreyes
4624,0,1894400513,2016-09-14T03:47:48.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ahall
4624,0,288751171,2016-09-14T03:52:09.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rhernandez
4624,0,355056590,2016-09-14T03:53:38.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kharris
4624,0,169276389,2016-09-14T04:09:30.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dwright
4624,0,2026639272,2016-09-14T04:15:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,nali
4624,0,786437439,2016-09-14T04:17:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dhall
4624,0,1746275396,2016-09-14T04:17:59.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,msantos
4624,0,850288259,2016-09-14T04:21:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ahassan
4624,0,26591696,2016-09-14T04:49:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dyoung
4624,0,788795342,2016-09-14T04:50:58.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,gjohnson
4624,0,1888910684,2016-09-14T04:59:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,atorres
4624,0,2061442318,2016-09-14T05:01:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bjackson
4624,0,329652552,2016-09-14T05:04:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,awright
4624,0,95110014,2016-09-14T05:05:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dscott
4624,0,1627572928,2016-09-14T05:12:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,srodriguez
4624,0,1746513237,2016-09-14T05:12:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mmohamed
4624,0,1852070258,2016-09-14T05:17:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mjames
4624,0,1821136414,2016-09-14T05:21:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,gwilliams
4624,0,625637300,2016-09-14T05:25:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,drodriguez
4624,0,655528884,2016-09-14T05:28:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,madams
4624,0,907475029,2016-09-14T05:40:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jpatel
4624,0,1343256228,2016-09-14T05:41:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bsingh
4624,0,1312130894,2016-09-14T05:43:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rali
4624,0,825764283,2016-09-14T05:53:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,shill
4624,0,1967932182,2016-09-14T06:07:46.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mshah
4624,0,2082658802,2016-09-14T06:23:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,achan
4624,0,596002192,2016-09-14T06:27:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,chernandez
4624,0,2031542760,2016-09-14T06:37:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,chill
4624,0,171306831,2016-09-14T06:38:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cchan
4624,0,1468721855,2016-09-14T06:50:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,lwhite
4624,0,449310401,2016-09-14T06:51:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,croberts
4624,0,1720571084,2016-09-14T06:55:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mtorres
4624,0,1580878895,2016-09-14T06:57:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,agreen
4624,0,700199957,2016-09-14T06:58:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rshah
4624,0,517565021,2016-09-14T07:05:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,pbrown
4624,0,1376705610,2016-09-14T07:05:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cadams
4624,0,1751100594,2016-09-14T07:09:27.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,tharris
4624,0,2142248169,2016-09-14T07:11:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,swong
4624,0,1894062793,2016-09-14T07:16:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jward
4624,0,1223926532,2016-09-14T07:20:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,lthompson
4624,0,2138889957,2016-09-14T07:22:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sdas
4624,0,1248010172,2016-09-14T07:27:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sbaker
4624,0,821667026,2016-09-14T07:31:27.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ajames
4624,0,437040949,2016-09-14T07:33:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,smohamed
4624,0,1617689895,2016-09-14T07:37:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,asantos
4624,0,1532689116,2016-09-14T07:45:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mbaker
4624,0,334678462,2016-09-14T07:49:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cgreen
4624,0,1021433697,2016-09-14T07:58:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cbaker
4624,0,1059978447,2016-09-14T08:03:38.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mevans
4624,0,58915270,2016-09-14T08:08:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mhill
4624,0,513334124,2016-09-14T08:17:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sjames
4624,0,1864404129,2016-09-14T08:18:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dallen
4624,0,1516712983,2016-09-14T08:26:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bmoore
4624,0,1042774459,2016-09-14T08:29:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rjain
4624,0,37361640,2016-09-14T08:30:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cwong
4624,0,1484013672,2016-09-14T08:35:50.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jwatson
4624,0,1422559285,2016-09-14T08:39:47.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kwalker
4624,0,1176404147,2016-09-14T08:53:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,lmoore
4624,0,1325594959,2016-09-14T08:55:38.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sevans
4624,0,1062780892,2016-09-14T08:59:17.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aramirez
4624,0,2079055717,2016-09-14T09:03:52.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,llopez
4624,0,1007501137,2016-09-14T09:07:49.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rperez
4624,0,170609806,2016-09-14T09:17:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mcampbell
4624,0,2110085413,2016-09-14T09:19:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dgreen
4624,0,1385608722,2016-09-14T09:28:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ahussain
4624,0,1891248078,2016-09-14T09:29:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jbailey
4624,0,1736794738,2016-09-14T09:32:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,krobinson
4624,0,1662387202,2016-09-14T09:32:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kclark
4624,0,514317633,2016-09-14T09:35:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dsharma
4624,0,567483657,2016-09-14T09:44:13.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jbennett
4624,0,1949545039,2016-09-14T09:49:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,klewis
4624,0,436446151,2016-09-14T09:53:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rharris
4624,0,1789356481,2016-09-14T09:57:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jblack
4624,0,850111667,2016-09-14T10:13:27.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,smitchell
4624,0,1992268678,2016-09-14T10:23:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jhughes
4624,0,217464287,2016-09-14T10:29:47.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,skim
4624,0,767062567,2016-09-14T10:33:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jgomez
4624,0,1459935080,2016-09-14T10:33:50.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,droberts
4624,0,1360378050,2016-09-14T10:39:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cevans
4624,0,1220589401,2016-09-14T10:41:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ahill
4624,0,1370984197,2016-09-14T10:43:39.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,fahmed
4624,0,572605388,2016-09-14T10:45:39.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,smartinez
4624,0,269475521,2016-09-14T10:45:39.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,trobinson
4624,0,1618757743,2016-09-14T10:49:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mhassan
4624,0,670823241,2016-09-14T10:49:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ctan
4624,0,1194137801,2016-09-14T10:53:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aadams
4624,0,1080017665,2016-09-14T10:56:00.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mmitchell
4624,0,1456205056,2016-09-14T11:00:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aagarwal
4624,0,1714164710,2016-09-14T11:01:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mflores
4624,0,683447654,2016-09-14T11:01:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aroberts
4624,0,1942092278,2016-09-14T11:06:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,lmartinez
4624,0,2046426115,2016-09-14T11:33:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,scarter
4624,0,1606252,2016-09-14T12:07:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,abaker
4624,0,1217078102,2016-09-14T12:07:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jcox
4624,0,811039819,2016-09-14T12:11:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,emartinez
4624,0,663007321,2016-09-14T12:13:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,schan
4624,0,243892385,2016-09-14T12:13:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,gbrown
4624,0,545884530,2016-09-14T12:14:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dmartinez
4624,0,1984948244,2016-09-14T12:17:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ksharma
4624,0,1649757895,2016-09-14T12:23:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aflores
4624,0,952357534,2016-09-14T12:27:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sparker
4624,0,1640646871,2016-09-14T12:33:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dhill
4624,0,377335812,2016-09-14T12:38:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cperez
4624,0,806355761,2016-09-14T12:39:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,slopez
4624,0,452185951,2016-09-14T12:39:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,hpatel
4624,0,1679998142,2016-09-14T12:39:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cjames
4624,0,1368391569,2016-09-14T12:45:33.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mramirez
4624,0,1512562584,2016-09-14T12:47:21.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jchen
4624,0,1695865247,2016-09-14T12:49:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sshrestha
4624,0,482171233,2016-09-14T12:51:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rking
4624,0,2074095106,2016-09-14T12:51:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,kyoung
4624,0,1771388996,2016-09-14T12:52:10.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,pgupta
4624,0,1763319828,2016-09-14T12:53:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,twalker
4624,0,724263531,2016-09-14T12:59:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mkelly
4624,0,2052004410,2016-09-14T13:05:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,slim
4624,0,1490356454,2016-09-14T13:17:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jross
4624,0,1619834373,2016-09-14T13:18:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jkhan
4624,0,1865052644,2016-09-14T13:23:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jgray
4624,0,1806682715,2016-09-14T13:23:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cgonzalez
4624,0,1747407831,2016-09-14T13:23:50.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,nshah
4624,0,1035699444,2016-09-14T13:35:47.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,tlewis
4624,0,1999282257,2016-09-14T13:40:12.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bharris
4624,0,863518123,2016-09-14T13:43:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dcampbell
4624,0,1649806731,2016-09-14T13:46:01.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bking
4624,0,1325890076,2016-09-14T13:46:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bclark
4624,0,1733542717,2016-09-14T13:47:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,amalik
4624,0,889763833,2016-09-14T14:08:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jrichardson
4624,0,717368436,2016-09-14T14:09:47.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,cmitchell
4624,0,779635596,2016-09-14T14:15:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mnelson
4624,0,163210343,2016-09-14T14:18:12.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,lharris
4624,0,705441496,2016-09-14T14:18:12.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,elopez
4624,0,179014538,2016-09-14T14:23:51.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sedwards
4624,0,466711824,2016-09-14T14:27:18.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jfernandez
4624,0,13610056,2016-09-14T14:29:38.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,smurphy
4624,0,2137507765,2016-09-14T14:29:50.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jhoward
4624,0,139202873,2016-09-14T14:33:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rgonzalez
4624,0,1429318155,2016-09-14T14:40:13.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dadams
4624,0,8897546,2016-09-14T14:43:19.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,dbaker
4624,0,302978197,2016-09-14T14:43:28.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,pjain
4624,0,1218580256,2016-09-14T14:43:31.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,aallen
4624,0,1359070096,2016-09-14T14:46:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mmendoza
4624,0,1083670953,2016-09-14T14:47:20.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,khall
4624,0,1686949776,2016-09-14T14:52:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,sphillips
4624,0,1333437014,2016-09-14T14:55:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,mtan
4624,0,636091153,2016-09-14T14:58:11.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rcruz
4624,0,1263183838,2016-09-14T15:01:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,skelly
4624,0,1402854756,2016-09-14T15:17:12.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,rsantos
4624,0,1649525560,2016-09-14T15:17:52.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,acampbell
4624,0,1537077883,2016-09-14T15:21:34.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jpeterson
4624,0,825211875,2016-09-14T15:27:32.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,jreed
4624,0,1694067961,2016-09-14T15:27:50.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,hahmed
4624,0,1595665271,2016-09-14T15:31:39.000+05:30,failure,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,ccollins
